candle_begin_time,symbol,"ATRV_[3, 9]","PVO_[3, 9]","AtrVolatility_[3, 9, 0.3]"
2021-01-01 01:00:00,XRP-USDT,-0.06514246633971088,0.01120818471381399,
2021-01-01 01:00:00,HNT-USDT,-0.11831382051171702,-0.01439350623167766,
2021-01-01 01:00:00,YFI-USDT,-0.1930946191757753,0.07392620180366172,
2021-01-01 02:00:00,SKL-USDT,0.540537793910502,1.0480641150548464,1.0
2021-01-01 02:00:00,AVAX-USDT,0.5304550670557813,0.589370056562172,1.0
2021-01-01 02:00:00,LTC-USDT,0.46348027074758935,1.3671062547699095,1.0
2021-01-01 02:00:00,RUNE-USDT,0.4440653770368306,1.579459474276508,1.0
2021-01-01 02:00:00,ALGO-USDT,0.36087854149152343,1.1958563670116884,1.0
2021-01-01 02:00:00,GRT-USDT,0.28338784425219976,0.9838829564877547,
2021-01-01 02:00:00,BLZ-USDT,0.2619008393150586,0.5923992350014766,
2021-01-01 02:00:00,VET-USDT,0.25911936526161927,1.033897862182932,
2021-01-01 02:00:00,XTZ-USDT,0.2505777480938205,0.8363109941575332,
2021-01-01 02:00:00,ZEN-USDT,0.23967697209926797,0.2868763770346007,
2021-01-01 02:00:00,SXP-USDT,0.23878281578747274,0.4245441365993497,
2021-01-01 02:00:00,BCH-USDT,0.23670492276443222,0.9680319809391801,
2021-01-01 02:00:00,KAVA-USDT,0.21374880547940656,0.4465810693842588,
2021-01-01 02:00:00,ZEC-USDT,0.1894739949906279,0.8991819781981674,
2021-01-01 02:00:00,RSR-USDT,0.18599947256496985,0.604030754224353,
2021-01-01 02:00:00,ONT-USDT,0.1827814585808667,1.1213442375157208,
2021-01-01 02:00:00,MATIC-USDT,0.17925489916155413,0.6934661162222482,
2021-01-01 02:00:00,CRV-USDT,0.1787956551103127,0.35006029442981185,
2021-01-01 02:00:00,BAT-USDT,0.16526743289645673,0.8929388119835476,
2021-01-01 02:00:00,XLM-USDT,0.15130740050107772,0.7335463069757757,
2021-01-01 02:00:00,NEAR-USDT,0.15096775794361328,0.6135071110757329,
2021-01-01 02:00:00,SRM-USDT,0.14865408516737189,0.9466131999238118,
2021-01-01 02:00:00,ENJ-USDT,0.14645360411707586,0.8248087335182445,
2021-01-01 02:00:00,KNC-USDT,0.14191138434791295,0.6984535091171066,
2021-01-01 02:00:00,ALPHA-USDT,0.14149871352429666,0.8052124123430734,
2021-01-01 02:00:00,OCEAN-USDT,0.14072785772354934,0.6955655602741634,
2021-01-01 02:00:00,CTK-USDT,0.14013743860090688,0.15205418903873016,
2021-01-01 02:00:00,BAND-USDT,0.13533876028592684,0.7393628351304709,
2021-01-01 02:00:00,BZRX-USDT,0.13467913041506763,0.4714987866705878,
2021-01-01 02:00:00,REN-USDT,0.13306806962738693,0.698981519631236,
2021-01-01 02:00:00,TRX-USDT,0.12748441125379806,0.7231112353165632,
2021-01-01 02:00:00,LINK-USDT,0.12596673720028306,0.6220190967046219,
2021-01-01 02:00:00,XMR-USDT,0.11523078753238147,0.38675016312699007,
2021-01-01 02:00:00,DASH-USDT,0.1133045101728003,0.7646432562779206,
2021-01-01 02:00:00,FTM-USDT,0.10767978033699666,0.4550252901077481,
2021-01-01 02:00:00,CVC-USDT,0.10332392832507287,0.8903537185485659,
2021-01-01 02:00:00,LRC-USDT,0.09601793397703928,0.5893024795723323,
2021-01-01 02:00:00,BNB-USDT,0.09281192654490256,0.8494626218153735,
2021-01-01 02:00:00,SUSHI-USDT,0.08991210137387173,0.390890803771989,
2021-01-01 02:00:00,BEL-USDT,0.08600665405929742,0.09869475694762338,
2021-01-01 02:00:00,BAL-USDT,0.0851791012807872,0.7750088958515307,
2021-01-01 02:00:00,THETA-USDT,0.07184372213296353,0.1942137007752293,
2021-01-01 02:00:00,YFII-USDT,0.0697116401652389,0.36133469617670083,
2021-01-01 02:00:00,STORJ-USDT,0.0575829737276492,0.6163103341360813,
2021-01-01 02:00:00,SNX-USDT,0.05183656817908755,0.4926902688284483,
2021-01-01 02:00:00,KSM-USDT,0.04510137902835587,0.02706498177646402,
2021-01-01 02:00:00,ADA-USDT,0.03987089821310574,0.5613574275453992,
2021-01-01 02:00:00,TRB-USDT,0.037242338630766314,0.4655917417853997,
2021-01-01 02:00:00,DEFI-USDT,0.03623431272993827,0.5857757288554651,
2021-01-01 02:00:00,FIL-USDT,0.03413492637182114,-0.26645628472218463,
2021-01-01 02:00:00,AAVE-USDT,0.03265022869053702,0.3659005097614789,
2021-01-01 02:00:00,DOT-USDT,0.031204256621986115,0.034319139060689646,
2021-01-01 02:00:00,RLC-USDT,0.029555339055449714,0.7136571670859929,
2021-01-01 02:00:00,ETC-USDT,0.02858044970612439,0.8842779028391508,
2021-01-01 02:00:00,ZRX-USDT,0.02271390016719388,0.8104399019826047,
2021-01-01 02:00:00,SOL-USDT,0.022499834686594777,0.32569637952765274,
2021-01-01 02:00:00,ATOM-USDT,0.020781982702958057,0.3289438038313723,
2021-01-01 02:00:00,EGLD-USDT,0.018014598816089578,0.5807986215839908,
2021-01-01 02:00:00,FLM-USDT,0.01740034312314931,0.38947793277460335,
2021-01-01 02:00:00,ETH-USDT,0.012573831860000828,0.4973116118456064,
2021-01-01 02:00:00,TOMO-USDT,0.006716873481390939,0.28628636275632663,
2021-01-01 02:00:00,MKR-USDT,0.004857539913488695,0.27367815275033086,
2021-01-01 02:00:00,COMP-USDT,0.0002474957950644452,0.24845959608671278,
2021-01-01 02:00:00,IOST-USDT,-0.0015682636780032233,0.6920662415266586,
2021-01-01 02:00:00,BTC-USDT,-0.010180070359676607,0.4267699206168968,
2021-01-01 02:00:00,OMG-USDT,-0.018901238892018113,0.1042276162796163,
2021-01-01 02:00:00,QTUM-USDT,-0.030917353040268658,0.5988524054891251,
2021-01-01 02:00:00,ZIL-USDT,-0.03251706308282487,0.2353746341022957,
2021-01-01 02:00:00,NEO-USDT,-0.03523671755119817,0.5961669622297537,
2021-01-01 02:00:00,DOGE-USDT,-0.03827160158824361,0.27057243072525733,
2021-01-01 02:00:00,1INCH-USDT,-0.04407977622503312,0.0018486699375281704,
2021-01-01 02:00:00,EOS-USDT,-0.08096562371174365,0.4816360347097176,
2021-01-01 02:00:00,AXS-USDT,-0.09140364941843493,0.6806080528636722,
2021-01-01 02:00:00,IOTA-USDT,-0.092107397128938,0.6816249870839697,
2021-01-01 02:00:00,UNI-USDT,-0.10321490537764877,0.006342103233914962,
2021-01-01 02:00:00,WAVES-USDT,-0.13937261201948348,0.409215927302911,
2021-01-01 02:00:00,HNT-USDT,-0.14876853071643292,0.06567502108177412,
2021-01-01 02:00:00,YFI-USDT,-0.15487477204086908,0.13524242954665164,
2021-01-01 02:00:00,ICX-USDT,-0.16169160046145103,0.019345551524135907,
2021-01-01 02:00:00,XRP-USDT,-0.21517066733771806,-0.11658555695754266,
2021-01-01 03:00:00,ZEN-USDT,0.6458946234400387,0.39705046785336906,1.0
2021-01-01 03:00:00,DOGE-USDT,0.45145438308642416,1.0510659155163538,1.0
2021-01-01 03:00:00,ALGO-USDT,0.3334037210573313,0.864180612753273,1.0
2021-01-01 03:00:00,GRT-USDT,0.33132242931422273,0.965717960803936,1.0
2021-01-01 03:00:00,SKL-USDT,0.3133098016387674,0.22843334312872787,
2021-01-01 03:00:00,LTC-USDT,0.28282671482726585,1.3439646407961146,
2021-01-01 03:00:00,BLZ-USDT,0.27392333000095137,0.2543250462159339,
2021-01-01 03:00:00,AVAX-USDT,0.23962906496180447,-0.09872491123096193,
2021-01-01 03:00:00,STORJ-USDT,0.22766212519137397,1.0691618200018107,
2021-01-01 03:00:00,RSR-USDT,0.1941474993234138,0.7802732005988348,
2021-01-01 03:00:00,RUNE-USDT,0.19211804117066023,0.6698879001166712,
2021-01-01 03:00:00,CTK-USDT,0.18509386483599166,0.31091107831629167,
2021-01-01 03:00:00,XTZ-USDT,0.17009437780726944,0.617752591215165,
2021-01-01 03:00:00,CVC-USDT,0.1557930218311112,0.6289217514947175,
2021-01-01 03:00:00,ZEC-USDT,0.14415304993712086,0.6192246638149649,
2021-01-01 03:00:00,NEAR-USDT,0.13045949529900103,0.11505038008863101,
2021-01-01 03:00:00,THETA-USDT,0.12518084552115005,0.1984553648670899,
2021-01-01 03:00:00,VET-USDT,0.11573135566289383,0.964448021966437,
2021-01-01 03:00:00,MATIC-USDT,0.11006612458376819,0.7068046901598871,
2021-01-01 03:00:00,SXP-USDT,0.10864956695703198,-0.008973671453133344,
2021-01-01 03:00:00,ALPHA-USDT,0.10193782569131016,0.5597983762348849,
2021-01-01 03:00:00,BCH-USDT,0.10186549202721662,0.8606632016215997,
2021-01-01 03:00:00,FTM-USDT,0.09597259061903274,0.4568880764786646,
2021-01-01 03:00:00,XMR-USDT,0.09384876535605624,0.49975577286890555,
2021-01-01 03:00:00,ATOM-USDT,0.09333033814829572,0.1342109525167031,
2021-01-01 03:00:00,SUSHI-USDT,0.08701560391177154,0.07815211747978638,
2021-01-01 03:00:00,DASH-USDT,0.07404203392443254,0.5410915871701814,
2021-01-01 03:00:00,BAT-USDT,0.0721649186940343,0.44039221274247164,
2021-01-01 03:00:00,ONT-USDT,0.06970952653921358,0.8221622591972143,
2021-01-01 03:00:00,BNB-USDT,0.06375963617690861,0.8358820163517735,
2021-01-01 03:00:00,BZRX-USDT,0.06370345369746966,0.27030627784086453,
2021-01-01 03:00:00,KAVA-USDT,0.06181704676998501,0.1994457010321832,
2021-01-01 03:00:00,XLM-USDT,0.058053311991818735,0.7083865336428651,
2021-01-01 03:00:00,TRB-USDT,0.056469760017380466,0.3142051594974279,
2021-01-01 03:00:00,REN-USDT,0.04361651585406601,0.5656084838219733,
2021-01-01 03:00:00,LINK-USDT,0.036439630609558016,0.35799546449905884,
2021-01-01 03:00:00,OCEAN-USDT,0.03361326844977541,0.34728843681127947,
2021-01-01 03:00:00,FLM-USDT,0.03247374174525364,0.671003323336939,
2021-01-01 03:00:00,AAVE-USDT,0.020255162909857516,0.008902647225425362,
2021-01-01 03:00:00,SNX-USDT,0.016885383335635495,0.21935970972370158,
2021-01-01 03:00:00,CRV-USDT,0.015603100317570284,0.002973967145150696,
2021-01-01 03:00:00,SRM-USDT,0.014907348925319974,0.7083004614624422,
2021-01-01 03:00:00,BAND-USDT,0.013026233533407483,0.430109289778905,
2021-01-01 03:00:00,ZRX-USDT,0.008127872335261577,0.6704721863475549,
2021-01-01 03:00:00,TRX-USDT,0.006904212236991558,0.6308686808499476,
2021-01-01 03:00:00,KNC-USDT,-0.008130653461438597,0.45716067189663495,
2021-01-01 03:00:00,BAL-USDT,-0.009155815154535119,-0.16943444896837667,
2021-01-01 03:00:00,BEL-USDT,-0.014788369182658578,0.16043520848610832,
2021-01-01 03:00:00,YFII-USDT,-0.01751077651119215,0.1810193133047225,
2021-01-01 03:00:00,ZIL-USDT,-0.02678584692541197,-0.17050352775788719,
2021-01-01 03:00:00,ENJ-USDT,-0.030389848230267247,0.6143191830329133,
2021-01-01 03:00:00,FIL-USDT,-0.04768843099667042,-0.24533246379438964,
2021-01-01 03:00:00,ETC-USDT,-0.0480038602267846,0.47920855678091323,
2021-01-01 03:00:00,ADA-USDT,-0.0494433878415913,0.4266081737400351,
2021-01-01 03:00:00,TOMO-USDT,-0.0507406566076849,0.11947937459982662,
2021-01-01 03:00:00,RLC-USDT,-0.053936398288203846,0.20444639242389262,
2021-01-01 03:00:00,COMP-USDT,-0.0609244699557262,0.2414876762568816,
2021-01-01 03:00:00,LRC-USDT,-0.06099075395305431,0.3785570975516579,
2021-01-01 03:00:00,DOT-USDT,-0.06254074538238186,-0.32153477291023763,
2021-01-01 03:00:00,IOST-USDT,-0.07966484677718444,0.35151345922482957,
2021-01-01 03:00:00,AXS-USDT,-0.08070363389122603,0.40239167549305244,
2021-01-01 03:00:00,DEFI-USDT,-0.08143259583620277,0.4218452148549644,
2021-01-01 03:00:00,MKR-USDT,-0.08224009927336473,0.21276615374910576,
2021-01-01 03:00:00,SOL-USDT,-0.0843400688089152,0.3291770180116437,
2021-01-01 03:00:00,KSM-USDT,-0.09563305402535482,-0.21652835964961542,
2021-01-01 03:00:00,NEO-USDT,-0.10436769644177213,0.37356477072193955,
2021-01-01 03:00:00,EGLD-USDT,-0.11859860809411449,0.1117179284730548,
2021-01-01 03:00:00,BTC-USDT,-0.1186881251193882,0.3779504359370763,
2021-01-01 03:00:00,YFI-USDT,-0.12166388495976288,0.1041198784060682,
2021-01-01 03:00:00,ETH-USDT,-0.12932233876066346,0.2950295367565131,
2021-01-01 03:00:00,1INCH-USDT,-0.12956572061264804,-0.23105120455877962,
2021-01-01 03:00:00,QTUM-USDT,-0.13880678086502762,0.31280883789977676,
2021-01-01 03:00:00,IOTA-USDT,-0.1389524415570701,0.5028277610967727,
2021-01-01 03:00:00,EOS-USDT,-0.14762700595137201,0.28439218735553184,
2021-01-01 03:00:00,XRP-USDT,-0.1654796519340037,-0.18328871364901356,
2021-01-01 03:00:00,WAVES-USDT,-0.17213849229687284,0.16962693256366995,
2021-01-01 03:00:00,OMG-USDT,-0.18095549914648046,-0.03503768414492696,
2021-01-01 03:00:00,UNI-USDT,-0.20971080114550034,-0.24386801774482614,
2021-01-01 03:00:00,HNT-USDT,-0.21010736234253669,0.24152483828424298,
2021-01-01 03:00:00,ICX-USDT,-0.21287764448349666,-0.22693131828144925,
2021-01-01 04:00:00,DOGE-USDT,0.5103610346781762,1.0678540572263318,1.0
2021-01-01 04:00:00,ZEN-USDT,0.4126248949078888,0.30680097420637237,1.0
2021-01-01 04:00:00,XRP-USDT,0.39131744076731256,0.40282365938214393,1.0
2021-01-01 04:00:00,SKL-USDT,0.3325009760842157,-0.014544926200377705,
2021-01-01 04:00:00,ALGO-USDT,0.2871869377929477,0.37437631180200626,
2021-01-01 04:00:00,XTZ-USDT,0.2703900106751962,0.31713513569998,
2021-01-01 04:00:00,XLM-USDT,0.2503131455178331,0.1288128821033691,
2021-01-01 04:00:00,GRT-USDT,0.20075771812398813,0.2383907007769043,
2021-01-01 04:00:00,LTC-USDT,0.1908311414886512,0.4258029100545916,
2021-01-01 04:00:00,ETC-USDT,0.16861164256127226,0.4489173101317914,
2021-01-01 04:00:00,BLZ-USDT,0.15753162019742106,-0.17943627322568814,
2021-01-01 04:00:00,SUSHI-USDT,0.11999708220976957,0.021094175014657063,
2021-01-01 04:00:00,BEL-USDT,0.11920068412127804,0.13339772501299257,
2021-01-01 04:00:00,SXP-USDT,0.11282467582037503,-0.21227886951481756,
2021-01-01 04:00:00,RSR-USDT,0.11012049460699092,0.5065471194504438,
2021-01-01 04:00:00,STORJ-USDT,0.0891735131380249,0.7375553253620195,
2021-01-01 04:00:00,CVC-USDT,0.08037950544430106,0.1310417314648022,
2021-01-01 04:00:00,CTK-USDT,0.07227396640232708,0.18926617216841388,
2021-01-01 04:00:00,OCEAN-USDT,0.07148050902137237,0.08391709059661727,
2021-01-01 04:00:00,BCH-USDT,0.060196051138214024,0.3813429933086929,
2021-01-01 04:00:00,ZEC-USDT,0.05843632392654041,0.05634634963727845,
2021-01-01 04:00:00,FTM-USDT,0.0517612302693613,0.20974661097358901,
2021-01-01 04:00:00,LRC-USDT,0.05145920123490222,-0.0859665687940581,
2021-01-01 04:00:00,RUNE-USDT,0.03922545474321315,-0.43659079597171013,
2021-01-01 04:00:00,ONT-USDT,0.030290196296171912,-0.021645587129906038,
2021-01-01 04:00:00,ATOM-USDT,0.024535112105279255,-0.17599209514724215,
2021-01-01 04:00:00,AAVE-USDT,0.01757913086031504,-0.17211338616124394,
2021-01-01 04:00:00,THETA-USDT,0.017335609696460086,0.11279987508135336,
2021-01-01 04:00:00,FLM-USDT,0.011464193182384896,0.432523576833689,
2021-01-01 04:00:00,AVAX-USDT,0.008524869214420194,-0.3263822780052435,
2021-01-01 04:00:00,TRB-USDT,0.006688110386990687,0.057393142783554375,
2021-01-01 04:00:00,BAND-USDT,0.0035688147754076027,0.06453609236437961,
2021-01-01 04:00:00,DASH-USDT,0.002913148925167919,0.13452354890989576,
2021-01-01 04:00:00,KAVA-USDT,-0.011164881432339513,-0.1552967428367114,
2021-01-01 04:00:00,ZIL-USDT,-0.012348471026245145,-0.25932980839605674,
2021-01-01 04:00:00,NEAR-USDT,-0.01619052861860515,-0.22472086818344966,
2021-01-01 04:00:00,REN-USDT,-0.017622773178575635,0.07104518963367239,
2021-01-01 04:00:00,EOS-USDT,-0.023327053648021456,0.07810238828852067,
2021-01-01 04:00:00,VET-USDT,-0.02454625722076975,0.027403493823847182,
2021-01-01 04:00:00,TRX-USDT,-0.0267070806258064,0.12807096049058744,
2021-01-01 04:00:00,FIL-USDT,-0.029098578420583943,-0.3237783601470679,
2021-01-01 04:00:00,BNB-USDT,-0.03016862629745931,0.2637768563422561,
2021-01-01 04:00:00,KNC-USDT,-0.030977096663370896,-0.06638481341174993,
2021-01-01 04:00:00,SNX-USDT,-0.0324961983179729,-0.12371769645942902,
2021-01-01 04:00:00,LINK-USDT,-0.036908705291395894,-0.2014672624109364,
2021-01-01 04:00:00,ALPHA-USDT,-0.03879860261531698,-0.3487455010123014,
2021-01-01 04:00:00,COMP-USDT,-0.04259394175369591,0.09335098012361764,
2021-01-01 04:00:00,BAT-USDT,-0.042831452014075455,-0.2362416991666503,
2021-01-01 04:00:00,ADA-USDT,-0.04548320407474338,0.06474508786028987,
2021-01-01 04:00:00,MKR-USDT,-0.05618806264052645,-0.006135985845510693,
2021-01-01 04:00:00,XMR-USDT,-0.060076514762204436,-0.008209597264172698,
2021-01-01 04:00:00,BZRX-USDT,-0.06051590074948987,-0.28664918323820576,
2021-01-01 04:00:00,SRM-USDT,-0.06136091338464833,0.3607893768576068,
2021-01-01 04:00:00,YFI-USDT,-0.061381236453196264,0.110957554900674,
2021-01-01 04:00:00,MATIC-USDT,-0.06144929680058986,0.37840501071850097,
2021-01-01 04:00:00,BAL-USDT,-0.06745842622344977,-0.4387234227963715,
2021-01-01 04:00:00,QTUM-USDT,-0.06840418522947322,-0.18139072903510822,
2021-01-01 04:00:00,CRV-USDT,-0.07119892965494468,-0.1622982385494877,
2021-01-01 04:00:00,YFII-USDT,-0.07799881874249626,-0.11062084828363065,
2021-01-01 04:00:00,ZRX-USDT,-0.07919663171355673,-0.006513930960755095,
2021-01-01 04:00:00,NEO-USDT,-0.08291748784948216,-0.17473160432302084,
2021-01-01 04:00:00,TOMO-USDT,-0.08726664199220435,-0.21717301999832322,
2021-01-01 04:00:00,BTC-USDT,-0.09985952614806304,-0.06116303450155072,
2021-01-01 04:00:00,AXS-USDT,-0.10236634439885262,-0.08343293441039226,
2021-01-01 04:00:00,DEFI-USDT,-0.10372313401129152,-0.29135790661226546,
2021-01-01 04:00:00,1INCH-USDT,-0.11878985458184677,-0.29397439922403995,
2021-01-01 04:00:00,RLC-USDT,-0.12231565682365375,-0.16038851700614434,
2021-01-01 04:00:00,ENJ-USDT,-0.12291477730724165,-0.23193501228028923,
2021-01-01 04:00:00,ETH-USDT,-0.12840939141717667,-0.20089364144394378,
2021-01-01 04:00:00,SOL-USDT,-0.16003769210402563,-0.17920950682627537,
2021-01-01 04:00:00,IOST-USDT,-0.16719466730161814,0.03656063730084233,
2021-01-01 04:00:00,EGLD-USDT,-0.17294860984222726,-0.277558043969587,
2021-01-01 04:00:00,OMG-USDT,-0.17781168521500068,-0.4582784906280543,
2021-01-01 04:00:00,DOT-USDT,-0.18439897549104423,-0.4790774976316801,
2021-01-01 04:00:00,IOTA-USDT,-0.19017422326391908,-0.16405336795108805,
2021-01-01 04:00:00,ICX-USDT,-0.20200857923034177,-0.36012733675771375,
2021-01-01 04:00:00,WAVES-USDT,-0.2260452930344624,-0.2186665832186341,
2021-01-01 04:00:00,KSM-USDT,-0.2352434857949144,-0.4321001835500142,
2021-01-01 04:00:00,UNI-USDT,-0.2742304147569157,-0.4034560896022564,
2021-01-01 04:00:00,HNT-USDT,-0.29708123416027366,-0.033152529892502475,
2021-01-01 05:00:00,COMP-USDT,0.5448649017653131,0.9163128140206555,1.0
2021-01-01 05:00:00,DOGE-USDT,0.3199396534855885,1.101052637373218,1.0
2021-01-01 05:00:00,ALGO-USDT,0.30912612136735884,0.08083948758185697,
2021-01-01 05:00:00,XRP-USDT,0.226545615615098,0.6007077812260203,
2021-01-01 05:00:00,ZEN-USDT,0.18334658872480847,0.3011452085727161,
2021-01-01 05:00:00,SKL-USDT,0.07691914558703439,-0.07940058260817402,
2021-01-01 05:00:00,RSR-USDT,0.061173294213014096,0.3149471676367469,
2021-01-01 05:00:00,XLM-USDT,0.058054706726901495,-0.08848820359123734,
2021-01-01 05:00:00,RUNE-USDT,0.05451736754947056,-0.47913328042585174,
2021-01-01 05:00:00,SUSHI-USDT,0.0387851148485403,-0.009255987969179008,
2021-01-01 05:00:00,BLZ-USDT,0.00889963884624545,-0.22350291174825368,
2021-01-01 05:00:00,XTZ-USDT,0.008609092820614173,0.006561845643272477,
2021-01-01 05:00:00,BEL-USDT,0.006848073433860735,0.03016892785190907,
2021-01-01 05:00:00,AAVE-USDT,-0.0010168483415206042,-0.22783430841701072,
2021-01-01 05:00:00,ETC-USDT,-0.0011217533470024854,0.3971926200521048,
2021-01-01 05:00:00,FLM-USDT,-0.0015165199231693682,0.35730278494439816,
